Date,Open,High,Low,Close,Adj Close,Volume
2020-03-18,5227.113770,5331.833984,5069.335938,5238.438477,5238.438477,37878801016
2020-03-19,5245.416504,6329.735840,5236.968750,6191.192871,6191.192871,51000731797
2020-03-20,6191.653809,6844.261719,5865.781738,6198.778320,6198.778320,54442976102
2020-03-21,6206.521484,6378.135254,5932.823242,6185.066406,6185.066406,42494390879
2020-03-22,6185.558105,6359.697266,5823.713867,5830.254883,5830.254883,40099664740
2020-03-23,5831.374512,6443.934570,5785.004395,6416.314941,6416.314941,46491915999
2020-03-24,6436.642578,6789.022949,6411.066406,6734.803711,6734.803711,48221910672
2020-03-25,6738.716797,6892.511230,6536.926270,6681.062988,6681.062988,44590107887
2020-03-26,6675.170898,6735.463867,6590.962891,6716.440430,6716.440430,35319797641
2020-03-27,6719.389160,6793.836426,6466.701660,6469.798340,6469.798340,34585598366
2020-03-28,6467.253906,6467.500977,6117.837891,6242.193848,6242.193848,34885225901
2020-03-29,6245.624512,6250.467285,5920.085938,5922.042969,5922.042969,28373690930
2020-03-30,5925.538574,6517.195801,5903.234375,6429.841797,6429.841797,37101651525
2020-03-31,6430.606445,6504.515137,6374.162109,6438.644531,6438.644531,32786468812
2020-04-01,6437.319336,6612.573730,6202.373535,6606.776367,6606.776367,40346426265
2020-04-02,6606.776367,7088.247559,6595.918457,6793.624512,6793.624512,47660646124
2020-04-03,6797.396484,7003.220703,6673.335938,6733.387207,6733.387207,38976504902
2020-04-04,6738.382813,6878.953613,6696.484863,6867.527344,6867.527344,33185988583
2020-04-05,6862.537598,6883.414063,6715.929199,6791.129395,6791.129395,29510409856
2020-04-06,6788.049805,7271.781250,6782.889648,7271.781250,7271.781250,46896904614
2020-04-07,7273.644043,7427.939453,7136.714355,7176.414551,7176.414551,44243482667
2020-04-08,7179.283203,7356.223633,7153.305664,7334.098633,7334.098633,37563249548
2020-04-09,7337.966309,7341.448242,7179.094238,7302.089355,7302.089355,34815139177
2020-04-10,7303.815430,7303.815430,6802.475098,6865.493164,6865.493164,43622840991
2020-04-11,6867.440430,6926.069824,6789.920898,6859.083008,6859.083008,31222085946
2020-04-12,6858.067871,7119.947266,6811.078125,6971.091797,6971.091797,35759567632
2020-04-13,6965.616699,6965.616699,6668.259766,6845.037598,6845.037598,38619308647
2020-04-14,6843.281738,6958.557129,6793.821289,6842.427734,6842.427734,34110434051
2020-04-15,6845.561523,6928.664551,6633.402832,6642.109863,6642.109863,32288311030
2020-04-16,6640.454102,7134.450684,6555.504395,7116.804199,7116.804199,46783242376
2020-04-17,7116.552734,7167.183105,7050.332031,7096.184570,7096.184570,32513423567
2020-04-18,7092.291504,7269.956543,7089.247070,7257.665039,7257.665039,32447188385
2020-04-19,7260.922363,7280.521973,7167.054688,7189.424805,7189.424805,31311210215
2020-04-20,7186.873535,7240.290527,6835.502930,6881.958496,6881.958496,37747113935
2020-04-21,6879.784180,6934.551758,6834.442383,6880.323242,6880.323242,32589741510
2020-04-22,6879.440430,7145.865723,6867.781738,7117.207520,7117.207520,33249153865
2020-04-23,7121.306152,7491.785156,7081.594727,7429.724609,7429.724609,43500782316
2020-04-24,7434.181641,7574.195801,7434.181641,7550.900879,7550.900879,34636526285
2020-04-25,7550.482910,7641.363770,7521.672363,7569.936035,7569.936035,32941541446
2020-04-26,7570.139160,7700.594238,7561.407715,7679.867188,7679.867188,33070154490
2020-04-27,7679.418945,7795.601074,7679.418945,7795.601074,7795.601074,36162144724
2020-04-28,7796.970215,7814.527344,7730.806641,7807.058594,7807.058594,33187959920
2020-04-29,7806.712402,8871.753906,7786.049316,8801.038086,8801.038086,60201052202
2020-04-30,8797.669922,9440.650391,8533.255859,8658.553711,8658.553711,66964629541
2020-05-01,8672.782227,9048.023438,8667.763672,8864.766602,8864.766602,44068389996
2020-05-02,8869.057617,9007.187500,8811.366211,8988.596680,8988.596680,40134388683
2020-05-03,8983.614258,9167.781250,8830.971680,8897.468750,8897.468750,47101785174
2020-05-04,8895.745117,8956.906250,8645.024414,8912.654297,8912.654297,45718796275
2020-05-05,8912.832031,9062.415039,8856.827148,9003.070313,9003.070313,43148462663
2020-05-06,9007.441406,9411.467773,8966.706055,9268.761719,9268.761719,49371886931
2020-05-07,9261.895508,9992.664063,9138.322266,9951.518555,9951.518555,61112700562
2020-05-08,9936.162109,9996.743164,9767.172852,9842.666016,9842.666016,51780748041
2020-05-09,9840.906250,9913.863281,9580.644531,9593.896484,9593.896484,46566121841
2020-05-10,9591.168945,9595.581055,8395.107422,8756.430664,8756.430664,63325279336
2020-05-11,8755.535156,9033.470703,8374.323242,8601.795898,8601.795898,57119858801
2020-05-12,8610.385742,8949.898438,8569.643555,8804.477539,8804.477539,42142717533
2020-05-13,8805.387695,9317.878906,8805.387695,9269.987305,9269.987305,45558144023
2020-05-14,9271.329102,9793.268555,9255.035156,9733.721680,9733.721680,56426907637
2020-05-15,9734.291016,9755.828125,9261.398438,9328.197266,9328.197266,48158802327
2020-05-16,9333.240234,9564.205078,9260.694336,9377.013672,9377.013672,36164766407
2020-05-17,9374.929688,9823.001953,9349.545898,9670.739258,9670.739258,40084250662
2020-05-18,9675.695313,9906.030273,9570.359375,9726.575195,9726.575195,41827139895
2020-05-19,9727.063477,9836.047852,9539.624023,9729.038086,9729.038086,39254288954
2020-05-20,9725.329102,9804.793945,9447.201172,9522.981445,9522.981445,36546239702
2020-05-21,9522.740234,9555.242188,8869.930664,9081.761719,9081.761719,39326160532
2020-05-22,9080.334961,9232.936523,9008.638672,9182.577148,9182.577148,29810773699
2020-05-23,9185.062500,9302.501953,9118.108398,9209.287109,9209.287109,27727866811
2020-05-24,9212.283203,9288.404297,8787.250977,8790.368164,8790.368164,32518803299
2020-05-25,8786.107422,8951.005859,8719.667969,8906.934570,8906.934570,31288157264
2020-05-26,8909.585938,8991.967773,8757.293945,8835.052734,8835.052734,29584186947
2020-05-27,8837.380859,9203.320313,8834.157227,9181.017578,9181.017578,32740536902
2020-05-28,9184.945313,9546.319336,9148.457031,9525.750977,9525.750977,34367073114
2020-05-29,9528.355469,9573.666992,9379.338867,9439.124023,9439.124023,32896642044
2020-05-30,9438.914063,9704.030273,9366.729492,9700.414063,9700.414063,32722975141
2020-05-31,9700.105469,9700.343750,9432.296875,9461.058594,9461.058594,27773290298
2020-06-01,9463.605469,10199.565430,9450.899414,10167.268555,10167.268555,35198901068
2020-06-02,10162.973633,10182.340820,9460.571289,9529.803711,9529.803711,39137252108
2020-06-03,9533.760742,9682.859375,9471.846680,9656.717773,9656.717773,25007459262
2020-06-04,9655.854492,9887.610352,9525.247070,9800.636719,9800.636719,25921805071
2020-06-05,9800.215820,9869.237305,9663.216797,9665.533203,9665.533203,23509628646
2020-06-06,9664.904297,9773.431641,9591.024414,9653.679688,9653.679688,20438419222
2020-06-07,9653.002930,9768.498047,9458.150391,9758.852539,9758.852539,25015250845
2020-06-08,9760.063477,9782.306641,9675.885742,9771.489258,9771.489258,21486346311
2020-06-09,9774.360352,9836.369141,9664.719727,9795.700195,9795.700195,23717842782
2020-06-10,9794.119141,9908.896484,9728.291016,9870.094727,9870.094727,25706567600
2020-06-11,9870.078125,9938.297852,9263.069336,9321.781250,9321.781250,30247143440
2020-06-12,9320.690430,9540.465820,9285.851563,9480.843750,9480.843750,22610564515
2020-06-13,9480.735352,9493.211914,9396.009766,9475.277344,9475.277344,17564322315
2020-06-14,9477.553711,9482.270508,9347.593750,9386.788086,9386.788086,18991732745
2020-06-15,9386.035156,9504.860352,8990.175781,9450.702148,9450.702148,26699704768
2020-06-16,9454.266602,9579.430664,9400.445313,9538.024414,9538.024414,21565537208
2020-06-17,9533.784180,9540.422852,9327.339844,9480.254883,9480.254883,20177709879
2020-06-18,9481.567383,9482.782227,9328.395508,9411.840820,9411.840820,17770083002
2020-06-19,9410.293945,9440.875977,9274.295898,9288.018555,9288.018555,19632223107
2020-06-20,9290.959961,9394.971680,9247.379883,9332.340820,9332.340820,17130541557
2020-06-21,9330.926758,9401.107422,9300.430664,9303.629883,9303.629883,15324301168
2020-06-22,9300.915039,9655.073242,9296.872070,9648.717773,9648.717773,21104009513
2020-06-23,9644.076172,9670.541016,9547.247070,9629.658203,9629.658203,17006433272
2020-06-24,9632.149414,9680.367188,9278.233398,9313.610352,9313.610352,18961716075
2020-06-25,9314.126953,9340.161133,9095.324219,9264.813477,9264.813477,18616048626
2020-06-26,9260.995117,9310.516602,9101.738281,9162.917969,9162.917969,18341465836
2020-06-27,9167.824219,9207.810547,8998.216797,9045.390625,9045.390625,17273093144
2020-06-28,9048.460938,9197.546875,8975.525391,9143.582031,9143.582031,14560870760
2020-06-29,9140.029297,9237.573242,9041.875977,9190.854492,9190.854492,16460547078
2020-06-30,9185.581055,9217.835938,9084.837891,9137.993164,9137.993164,15735797743
2020-07-01,9145.985352,9309.754883,9104.735352,9228.325195,9228.325195,15971550355
2020-07-02,9231.139648,9274.962891,9036.623047,9123.410156,9123.410156,16338916796
2020-07-03,9124.842773,9202.344727,9058.794922,9087.303711,9087.303711,13078970998
2020-07-04,9084.233398,9183.295898,9053.629883,9132.488281,9132.488281,12290528515
2020-07-05,9126.090820,9162.183594,8977.015625,9073.942383,9073.942383,12903406143
2020-07-06,9072.849609,9375.474609,9058.664063,9375.474609,9375.474609,17889263251
2020-07-07,9349.161133,9360.617188,9201.815430,9252.277344,9252.277344,13839652594
2020-07-08,9253.020508,9450.335938,9249.500000,9428.333008,9428.333008,19702359882
2020-07-09,9427.994141,9431.378906,9234.999023,9277.967773,9277.967773,18000702524
2020-07-10,9273.357422,9287.471680,9118.001953,9278.807617,9278.807617,16860035604
2020-07-11,9277.511719,9293.532227,9199.485352,9240.346680,9240.346680,13249910444
2020-07-12,9241.054688,9319.418945,9197.450195,9276.500000,9276.500000,14452361906
2020-07-13,9277.205078,9306.405273,9224.292969,9243.614258,9243.614258,17519821266
2020-07-14,9238.703125,9283.841797,9171.661133,9243.213867,9243.213867,18085038362
2020-07-15,9241.897461,9275.325195,9171.933594,9192.836914,9192.836914,15844731575
2020-07-16,9191.980469,9214.312500,9088.947266,9132.227539,9132.227539,15713967522
2020-07-17,9131.812500,9182.253906,9089.202148,9151.392578,9151.392578,13944570749
2020-07-18,9151.183594,9230.983398,9100.824219,9159.040039,9159.040039,12252601474
2020-07-19,9158.005859,9201.398438,9097.632813,9185.817383,9185.817383,12939002784
2020-07-20,9187.220703,9214.270508,9137.509766,9164.231445,9164.231445,13755604145
2020-07-21,9162.514648,9407.262695,9149.389648,9374.887695,9374.887695,18069581955
2020-07-22,9375.080078,9530.518555,9319.653320,9525.363281,9525.363281,16532254884
2020-07-23,9527.141602,9610.247070,9483.003906,9581.072266,9581.072266,18146399001
2020-07-24,9585.514648,9623.336914,9481.454102,9536.892578,9536.892578,16552768324
2020-07-25,9539.485352,9704.556641,9530.211914,9677.113281,9677.113281,16610070932
2020-07-26,9680.234375,10023.807617,9652.847656,9905.166992,9905.166992,20507998996
2020-07-27,9905.217773,11298.221680,9903.969727,10990.873047,10990.873047,35359749590
2020-07-28,11017.463867,11204.327148,10632.631836,10912.823242,10912.823242,28766551141
2020-07-29,10912.953125,11304.397461,10856.141602,11100.467773,11100.467773,24617249714
2020-07-30,11099.833008,11169.356445,10895.455078,11111.213867,11111.213867,22857247900
2020-07-31,11110.210938,11415.864258,10987.053711,11323.466797,11323.466797,23160469766
2020-08-01,11322.570313,11794.775391,11239.682617,11759.592773,11759.592773,26075670302
2020-08-02,11758.764648,12034.144531,11018.129883,11053.614258,11053.614258,27410067336
2020-08-03,11043.768555,11453.079102,11012.415039,11246.348633,11246.348633,20271713443
2020-08-04,11246.203125,11385.381836,11094.145508,11205.892578,11205.892578,21250197042
2020-08-05,11203.823242,11786.617188,11158.285156,11747.022461,11747.022461,24411254471
2020-08-06,11749.871094,11902.335938,11598.713867,11779.773438,11779.773438,23400740340
2020-08-07,11778.894531,11898.038086,11408.593750,11601.472656,11601.472656,23132312867
2020-08-08,11604.553711,11800.064453,11558.431641,11754.045898,11754.045898,17572057837
2020-08-09,11737.325195,11806.056641,11548.784180,11675.739258,11675.739258,17489608833
2020-08-10,11662.256836,12045.140625,11662.256836,11878.111328,11878.111328,26114112569
2020-08-11,11881.647461,11932.710938,11195.708984,11410.525391,11410.525391,27039782639
2020-08-12,11404.596680,11748.396484,11249.605469,11584.934570,11584.934570,25064548486
2020-08-13,11588.405273,11796.396484,11216.872070,11784.137695,11784.137695,27522199497
2020-08-14,11772.659180,12150.994141,11685.455078,11768.871094,11768.871094,24237958589
2020-08-15,11768.697266,11963.203125,11768.697266,11865.698242,11865.698242,23354924400
2020-08-16,11866.685547,11934.901367,11737.188477,11892.803711,11892.803711,20583375490
2020-08-17,11895.658203,12359.056641,11806.696289,12254.402344,12254.402344,28227687026
2020-08-18,12251.895508,12335.707031,11954.525391,11991.233398,11991.233398,26043227671
2020-08-19,11990.884766,12028.923828,11687.333008,11758.283203,11758.283203,24502851117
2020-08-20,11761.500000,11900.411133,11710.063477,11878.372070,11878.372070,20175242944
2020-08-21,11878.026367,11899.259766,11564.979492,11592.489258,11592.489258,23762425998
2020-08-22,11585.477539,11689.407227,11448.805664,11681.825195,11681.825195,20224191305
2020-08-23,11679.696289,11713.429688,11559.920898,11664.847656,11664.847656,18482062657
2020-08-24,11663.689453,11807.631836,11623.250000,11774.595703,11774.595703,20681511754
2020-08-25,11773.588867,11778.299805,11189.850586,11366.134766,11366.134766,26301509931
2020-08-26,11366.894531,11530.052734,11296.993164,11488.363281,11488.363281,22466660957
2020-08-27,11485.608398,11570.786133,11185.941406,11323.397461,11323.397461,23240415075
2020-08-28,11325.295898,11545.615234,11316.422852,11542.500000,11542.500000,19807127587
2020-08-29,11541.054688,11585.640625,11466.292969,11506.865234,11506.865234,17485597759
2020-08-30,11508.713867,11715.264648,11492.381836,11711.505859,11711.505859,19760127944
2020-08-31,11713.306641,11768.876953,11598.318359,11680.820313,11680.820313,22285928250
2020-09-01,11679.316406,12067.081055,11601.128906,11970.478516,11970.478516,27311555343
2020-09-02,11964.823242,11964.823242,11290.793945,11414.034180,11414.034180,28037405298
2020-09-03,11407.191406,11443.022461,10182.464844,10245.296875,10245.296875,31927261554
2020-09-04,10230.365234,10663.919922,10207.940430,10511.813477,10511.813477,29965130373
2020-09-05,10512.530273,10581.571289,9946.675781,10169.567383,10169.567383,44916565291
2020-09-06,10167.216797,10353.927734,10056.885742,10280.351563,10280.351563,37071460174
2020-09-07,10280.998047,10399.153320,9916.493164,10369.563477,10369.563477,33703098409
2020-09-08,10369.306641,10414.775391,9945.110352,10131.516602,10131.516602,33430927462
2020-09-09,10134.151367,10350.542969,10017.250977,10242.347656,10242.347656,24128292754
2020-09-10,10242.330078,10503.912109,10238.135742,10363.138672,10363.138672,54406443210
2020-09-11,10369.028320,10434.922852,10140.836914,10400.915039,10400.915039,45201121774
2020-09-12,10409.861328,10578.837891,10292.386719,10442.170898,10442.170898,36750077323
2020-09-13,10452.399414,10577.214844,10224.330078,10323.755859,10323.755859,36506852789
2020-09-14,10328.734375,10800.010742,10266.008789,10680.837891,10680.837891,35453581939
2020-09-15,10677.754883,10938.631836,10656.459961,10796.951172,10796.951172,32509451925
2020-09-16,10797.761719,11100.124023,10704.884766,10974.905273,10974.905273,30769986454
2020-09-17,10973.251953,11037.420898,10774.627930,10948.990234,10948.990234,38151810523
2020-09-18,10951.820313,11034.908203,10829.657227,10944.585938,10944.585938,26341903912
2020-09-19,10933.752930,11134.092773,10909.618164,11094.346680,11094.346680,22764204007
2020-09-20,11095.870117,11095.870117,10814.477539,10938.271484,10938.271484,24699523787
2020-09-21,10934.925781,10988.304688,10380.260742,10462.259766,10462.259766,28884999243
2020-09-22,10459.624023,10568.077148,10382.726563,10538.459961,10538.459961,23621787803
2020-09-23,10539.457031,10637.847656,10185.774414,10225.864258,10225.864258,22986733996
2020-09-24,10227.479492,10765.794922,10215.205078,10745.548828,10745.548828,23017536741
2020-09-25,10747.472656,10757.548828,10594.047852,10702.290039,10702.290039,21232549821
2020-09-26,10702.237305,10778.500000,10682.082031,10754.437500,10754.437500,18105012128
2020-09-27,10752.939453,10804.732422,10643.458008,10774.426758,10774.426758,18016880214
2020-09-28,10771.641602,10949.123047,10716.676758,10721.327148,10721.327148,22720365388
2020-09-29,10712.462891,10858.939453,10665.344727,10848.830078,10848.830078,20459870041
2020-09-30,10845.411133,10856.528320,10689.670898,10787.618164,10787.618164,20759622009
2020-10-01,10785.010742,10915.843750,10493.552734,10623.330078,10623.330078,27178227815
2020-10-02,10624.390625,10662.813477,10440.311523,10585.164063,10585.164063,23127839259
2020-10-03,10583.806641,10614.091797,10527.978516,10565.493164,10565.493164,17094010304
2020-10-04,10567.919922,10700.791016,10531.342773,10684.428711,10684.428711,17546792791
2020-10-05,10688.034180,10804.000977,10646.443359,10804.000977,10804.000977,19385191766
2020-10-06,10799.778320,10803.456055,10565.197266,10621.664063,10621.664063,22264958686
2020-10-07,10619.803711,10687.268555,10591.963867,10679.136719,10679.136719,17634388529
2020-10-08,10677.625000,10939.799805,10569.823242,10923.627930,10923.627930,21962121001
2020-10-09,10925.444336,11105.849609,10862.974609,11079.465820,11079.465820,22593173917
2020-10-10,11059.142578,11442.210938,11056.940430,11296.361328,11296.361328,22877978587
2020-10-11,11296.082031,11428.813477,11288.627930,11384.181641,11384.181641,19968627059
2020-10-12,11392.635742,11698.467773,11240.686523,11555.363281,11555.363281,26163972641
2020-10-13,11548.719727,11548.984375,11321.224609,11425.899414,11425.899414,24241420250
2020-10-14,11429.047852,11539.977539,11307.831055,11429.506836,11429.506836,24103426719
2020-10-15,11426.602539,11569.914063,11303.603516,11495.349609,11495.349609,24487233057
2020-10-16,11502.828125,11540.061523,11223.012695,11322.123047,11322.123047,25635480771
2020-10-17,11322.123047,11386.261719,11285.345703,11358.101563,11358.101563,19130430173
2020-10-18,11355.982422,11483.359375,11347.578125,11483.359375,11483.359375,18283314340
2020-10-19,11495.038086,11799.092773,11408.290039,11742.037109,11742.037109,23860769927
2020-10-20,11745.974609,11999.917969,11681.480469,11916.334961,11916.334961,30915821592
2020-10-21,11913.077148,13184.566406,11900.928711,12823.689453,12823.689453,43414712626
2020-10-22,12801.635742,13161.593750,12717.093750,12965.891602,12965.891602,34729759598
2020-10-23,12971.548828,13015.961914,12752.647461,12931.539063,12931.539063,28974975002
2020-10-24,12931.574219,13145.066406,12885.747070,13108.062500,13108.062500,24542317939
2020-10-25,13108.063477,13329.183594,12910.061523,13031.173828,13031.173828,24406920575
2020-10-26,13031.201172,13225.297852,12822.382813,13075.248047,13075.248047,29461458313
2020-10-27,13075.242188,13759.668945,13060.837891,13654.218750,13654.218750,33749878155
2020-10-28,13654.214844,13837.695313,12932.250977,13271.285156,13271.285156,35867318894
2020-10-29,13271.298828,13612.047852,12980.059570,13437.882813,13437.882813,56499499598
2020-10-30,13437.874023,13651.516602,13136.198242,13546.522461,13546.522461,30581485200
2020-10-31,13546.532227,14028.213867,13457.530273,13780.995117,13780.995117,30306464718
2020-11-01,13780.995117,13862.033203,13628.377930,13737.109375,13737.109375,24453857900
2020-11-02,13737.032227,13808.323242,13243.160156,13550.489258,13550.489258,30771455467
2020-11-03,13550.451172,13984.981445,13325.441406,13950.300781,13950.300781,29869951617
2020-11-04,13950.488281,14218.766602,13580.471680,14133.707031,14133.707031,35116364961
2020-11-05,14133.733398,15706.404297,14102.088867,15579.848633,15579.848633,40856321438
2020-11-06,15579.729492,15903.437500,15226.839844,15565.880859,15565.880859,39837841971
2020-11-07,15565.880859,15737.095703,14423.203125,14833.753906,14833.753906,35024953705
2020-11-08,14833.753906,15637.320313,14744.110352,15479.567383,15479.567383,26632075028
2020-11-09,15479.595703,15785.136719,14865.529297,15332.315430,15332.315430,34149115565
2020-11-10,15332.350586,15450.329102,15124.959961,15290.902344,15290.902344,25574938143
2020-11-11,15290.909180,15916.260742,15290.006836,15701.339844,15701.339844,29772374934
2020-11-12,15701.298828,16305.003906,15534.771484,16276.343750,16276.343750,34175758344
2020-11-13,16276.440430,16463.177734,15992.152344,16317.808594,16317.808594,31599492172
2020-11-14,16317.808594,16317.808594,15749.193359,16068.138672,16068.138672,27481710135
2020-11-15,16068.139648,16123.110352,15793.534180,15955.587891,15955.587891,23653867582
2020-11-16,15955.577148,16816.181641,15880.706055,16716.111328,16716.111328,31526766675
2020-11-17,16685.691406,17782.919922,16564.544922,17645.406250,17645.406250,39006849169
2020-11-18,17645.191406,18393.949219,17352.906250,17804.005859,17804.005859,49064800277
2020-11-19,17803.861328,18119.546875,17382.554688,17817.089844,17817.089844,36985055355
2020-11-20,17817.083984,18773.226563,17765.794922,18621.314453,18621.314453,36992873939
2020-11-21,18621.316406,18936.621094,18444.359375,18642.232422,18642.232422,39650210707
2020-11-22,18642.232422,18688.968750,17671.384766,18370.001953,18370.001953,41280434225
2020-11-23,18370.017578,18711.425781,18000.796875,18364.121094,18364.121094,42741112307
2020-11-24,18365.015625,19348.271484,18128.656250,19107.464844,19107.464844,51469565008
2020-11-25,19104.410156,19390.964844,18581.146484,18732.121094,18732.121094,43710357371
2020-11-26,18729.839844,18866.285156,16351.035156,17150.623047,17150.623047,61396835736
2020-11-27,17153.914063,17445.023438,16526.423828,17108.402344,17108.402344,38886494645
2020-11-28,17112.933594,17853.939453,16910.652344,17717.414063,17717.414063,32601040733
2020-11-29,17719.634766,18283.628906,17559.117188,18177.484375,18177.484375,31133957704
2020-11-30,18178.322266,19749.263672,18178.322266,19625.835938,19625.835938,47728480399
2020-12-01,19633.769531,19845.974609,18321.921875,18802.998047,18802.998047,49633658712
2020-12-02,18801.744141,19308.330078,18347.718750,19201.091797,19201.091797,37387697138
2020-12-03,19205.925781,19566.191406,18925.785156,19445.398438,19445.398438,31930317405
2020-12-04,19446.966797,19511.404297,18697.193359,18699.765625,18699.765625,33872388057
2020-12-05,18698.384766,19160.449219,18590.193359,19154.230469,19154.230469,27242455063
2020-12-06,19154.179688,19390.500000,18897.894531,19345.121094,19345.121094,25293775713
2020-12-07,19343.128906,19411.828125,18931.142578,19191.630859,19191.630859,26896357742
2020-12-08,19191.529297,19283.478516,18269.945313,18321.144531,18321.144531,31692288756
2020-12-09,18320.884766,18626.292969,17935.546875,18553.916016,18553.916016,34420373070
2020-12-10,18553.298828,18553.298828,17957.064453,18264.992188,18264.992188,25547132265
2020-12-11,18263.929688,18268.453125,17619.533203,18058.904297,18058.904297,27919640985
2020-12-12,18051.320313,18919.550781,18046.041016,18803.656250,18803.656250,21752580801
2020-12-13,18806.765625,19381.535156,18734.332031,19142.382813,19142.382813,25450468636
2020-12-14,19144.492188,19305.099609,19012.708984,19246.644531,19246.644531,22473997681
2020-12-15,19246.919922,19525.007813,19079.841797,19417.076172,19417.076172,26741982541
2020-12-16,19418.818359,21458.908203,19298.316406,21310.597656,21310.597656,44409011479
2020-12-17,21308.351563,23642.660156,21234.675781,22805.162109,22805.162109,71378606373
2020-12-18,22806.796875,23238.601563,22399.812500,23137.960938,23137.960938,40387896274
